J2EE Misconfiguration: Data Transmission Without Encryption - (5),673,10006933113195,Information sent over a network can be compromised while in transit. An attacker may be able to read or modify the contents if the data are sent in plaintext or are weakly encrypted.,1000693311319
Sensitive Cookie in HTTPS Session Without 'Secure' Attribute - (614),674,1000693311614,"The Secure attribute for sensitive cookies in HTTPS sessions is not set, which could cause the user agent to send those cookies in plaintext over an HTTP session.",1000693311
Inadequate Encryption Strength - (326),675,1000693326,"The software stores or transmits sensitive data using an encryption scheme that is theoretically sound, but is not strong enough for the level of protection required.",1000693
Weak Encoding for Password - (261),676,1000693326261,Obscuring a password with a trivial encoding does not protect the password.,1000693326
Reversible One-Way Hash - (328),677,1000693326328,"The product uses a hashing algorithm that produces a hash value that can be used to determine the original input, or to find an input that can produce the same hash, more efficiently than brute force techniques.",1000693326
Use of a Broken or Risky Cryptographic Algorithm - (327),678,1000693327,The use of a broken or risky cryptographic algorithm is an unnecessary risk that may result in the exposure of sensitive information.,1000693
Use of a Risky Cryptographic Primitive - (1240),679,10006933271240,The product implements a cryptographic algorithm using a non-standard or unproven cryptographic primitive.,1000693327
Reversible One-Way Hash - (328),680,1000693327328,"The product uses a hashing algorithm that produces a hash value that can be used to determine the original input, or to find an input that can produce the same hash, more efficiently than brute force techniques.",1000693327
Use of RSA Algorithm without OAEP - (780),681,1000693327780,"The software uses the RSA algorithm but does not incorporate Optimal Asymmetric Encryption Padding (OAEP), which might weaken the encryption.",1000693327
Use of Password Hash With Insufficient Computational Effort - (916),682,1000693327916,"The software generates a hash for a password, but it uses a scheme that does not provide a sufficient level of computational effort that would make password cracking attacks infeasible or expensive.",1000693327
Use of a One-Way Hash without a Salt - (759),683,1000693327916759,"The software uses a one-way cryptographic hash against an input that should not be reversible, such as a password, but the software does not also use a salt as part of the input.",1000693327916
